Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,Multiple_deliveries,Festival,City_type,Time_taken(min),distance_km,is_weekend,month_intervals,year_quarter,order_prepare_time
33.0,4.3,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,2.0,No ,Metropolitian ,51,8.925,True,start_month,2,15.0
26.0,4.4,conditions Sandstorms,High ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,31,3.145,False,end_month,1,15.0
36.0,4.1,conditions Stormy,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,24,1.573,False,middle_month,1,10.0
24.0,4.8,conditions Windy,Medium ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,22,5.672,False,end_month,1,15.0
39.0,4.7,conditions Stormy,Jam ,1,Snack ,scooter ,0.0,No ,Metropolitian ,30,3.477,True,middle_month,1,15.0
20.0,4.6,conditions Fog,Jam ,2,Snack ,motorcycle ,2.0,No ,Metropolitian ,42,10.417,True,middle_month,1,10.0
24.0,4.7,conditions Stormy,Medium ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,20,14.88,False,end_month,1,15.0
29.585221590422037,4.7,conditions Sunny,Jam ,0,Snack ,motorcycle ,3.0,No ,Semi-Urban ,52,3.463,False,middle_month,1,10.0
23.0,4.8,conditions Windy,High ,1,Meal ,scooter ,1.0,No ,Urban ,15,1.159,False,end_month,1,5.0
26.0,4.7,conditions Sandstorms,Medium ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,22,4.587,False,middle_month,1,10.0
25.0,4.8,conditions Fog,High ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,24,4.537,False,start_month,1,10.0
36.0,4.8,conditions Sandstorms,Low ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,20,16.027,True,start_month,2,15.0
21.0,4.9,conditions Fog,Medium ,1,Meal ,scooter ,1.0,No ,Metropolitian ,12,4.718,False,start_month,1,5.0
27.0,4.6,conditions Fog,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,35,8.013,False,start_month,1,10.0
24.0,4.9,conditions Sunny,Jam ,1,Buffet ,motorcycle ,0.0,No ,Urban ,18,10.203,False,start_month,2,10.0
27.0,4.7,conditions Sunny,Medium ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,13,20.443,False,middle_month,1,5.0
32.0,4.8,conditions Stormy,Low ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,28,9.021,False,start_month,1,15.0
36.0,4.5,conditions Sandstorms,Low ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,21,2.317,False,end_month,1,10.0
34.0,4.7,conditions Fog,Jam ,1,Buffet ,scooter ,1.0,No ,Urban ,27,6.765,False,middle_month,1,10.0
29.585221590422037,4.7,conditions Fog,Low,3,Snack ,electric_scooter ,0.0,No ,Metropolitian ,19,3.403,False,start_month,2,10.0
21.0,4.7,conditions Fog,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,14,1.112,True,middle_month,1,5.0
20.0,4.5,conditions Windy,Low ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,27,2.231,False,start_month,1,15.0
27.0,4.8,conditions Stormy,Jam ,1,Buffet ,motorcycle ,0.0,No ,Urban ,23,9.129,False,start_month,2,15.0
37.0,4.3,conditions Fog,Jam ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,36,15.07,True,middle_month,1,5.0
34.0,4.7,conditions Windy,Low ,2,Buffet ,electric_scooter ,1.0,No ,Urban ,26,7.863,False,middle_month,1,10.0
20.0,5.0,conditions Sunny,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,14,8.984,False,middle_month,1,10.0
35.0,3.6,conditions Sandstorms,Jam ,1,Drinks ,scooter ,1.0,No ,Urban ,31,10.303,False,middle_month,1,5.0
31.0,4.2,conditions Windy,High ,0,Meal ,motorcycle ,2.0,Yes ,Metropolitian ,43,4.512,False,middle_month,1,15.0
25.0,5.0,conditions Stormy,Low ,2,Snack ,motorcycle ,0.0,No ,Metropolitian ,10,6.765,True,middle_month,1,5.0
36.0,4.8,conditions Cloudy,Jam ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,46,8.08,False,end_month,1,15.0
21.0,4.9,conditions Fog,Jam ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,29,5.722,False,start_month,1,15.0
34.0,4.8,conditions Sunny,Low ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,15,6.847,False,middle_month,1,10.0
34.0,4.7,conditions Sunny,Jam ,2,Meal ,electric_scooter ,1.0,No ,Metropolitian ,24,6.955,False,start_month,1,10.0
21.0,4.8,conditions Stormy,Medium ,1,Meal ,scooter ,1.0,No ,Metropolitian ,24,5.796,False,start_month,1,15.0
29.585221590422037,4.7,conditions Cloudy,High ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,29,4.552,True,middle_month,1,10.0
29.585221590422037,4.7,conditions Windy,Medium ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,15,4.537,False,middle_month,1,10.0
31.0,4.3,conditions Cloudy,Medium ,1,Meal ,scooter ,1.0,No ,Metropolitian ,40,12.587,False,end_month,1,5.0
29.585221590422037,4.7,conditions Sandstorms,Low ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,18,3.435,False,start_month,1,10.0
29.0,4.9,conditions Fog,Low ,0,Snack ,motorcycle ,1.0,No ,Urban ,20,6.87,False,middle_month,1,15.0
24.0,4.5,conditions Windy,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23,4.492,False,middle_month,1,10.0
39.0,4.8,conditions Windy,High ,2,Snack ,scooter ,0.0,No ,Metropolitian ,25,2.29,False,end_month,1,15.0
32.0,4.7,conditions Cloudy,Low ,1,Buffet ,motorcycle ,1.0,No ,Urban ,16,3.478,False,middle_month,1,5.0
24.0,4.2,conditions Fog,Jam ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,37,15.07,False,end_month,1,10.0
23.0,4.8,conditions Windy,Jam ,1,Snack ,scooter ,1.0,No ,Urban ,15,6.823,False,start_month,2,15.0
38.0,4.8,conditions Stormy,Low ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,26,10.322,False,middle_month,1,10.0
36.0,4.9,conditions Windy,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,38,5.723,False,middle_month,1,10.0
26.0,4.9,conditions Cloudy,Low ,1,Meal ,motorcycle ,1.0,No ,Urban ,12,1.159,False,start_month,1,5.0
31.0,4.6,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,47,6.869,False,end_month,1,10.0
29.585221590422037,4.7,conditions Stormy,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,18,7.958,False,middle_month,1,10.0
29.585221590422037,4.7,conditions Fog,Low,3,Meal ,scooter ,0.0,No ,Metropolitian ,24,12.508,False,end_month,1,10.0
28.0,4.7,conditions Sunny,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,25,9.259,False,middle_month,1,10.0
37.0,3.8,conditions Windy,Medium ,2,Drinks ,electric_scooter ,0.0,No ,Metropolitian ,36,14.881,True,middle_month,1,10.0
30.0,4.2,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,26,5.723,False,middle_month,1,15.0
39.0,4.8,conditions Sandstorms,Low ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,20,2.275,True,start_month,1,15.0
30.0,4.9,conditions Sunny,Medium ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,20,4.579,False,start_month,2,15.0
38.0,4.5,conditions Fog,Jam ,0,Buffet ,motorcycle ,2.0,No ,Metropolitian ,46,14.759,True,middle_month,1,15.0
35.0,4.2,conditions Sandstorms,Jam ,1,Snack ,scooter ,1.0,No ,Metropolitian ,32,7.939,False,start_month,1,10.0
33.0,4.8,conditions Cloudy,Low ,2,Snack ,electric_scooter ,0.0,No ,Urban ,15,1.154,False,middle_month,1,15.0
22.0,4.8,conditions Cloudy,Low ,2,Buffet ,motorcycle ,0.0,No ,Metropolitian ,13,2.274,False,start_month,1,10.0
38.0,4.7,conditions Windy,Medium ,1,Meal ,motorcycle ,0.0,No ,Urban ,24,10.04,False,middle_month,1,10.0
29.0,4.5,conditions Cloudy,Jam ,2,Snack ,scooter ,1.0,No ,Metropolitian ,30,8.115,True,middle_month,1,15.0
36.0,4.8,conditions Fog,Medium ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,29,6.925,False,start_month,2,10.0
29.0,4.6,conditions Sandstorms,Jam ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,19,16.025,True,middle_month,1,5.0
29.0,4.7,conditions Windy,Medium ,1,Buffet ,motorcycle ,1.0,No ,Urban ,25,7.787,False,middle_month,1,15.0
33.0,4.4,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1.0,Yes ,Metropolitian ,43,8.116,True,end_month,1,15.0
21.0,5.0,conditions Fog,Low ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,25,12.58,False,start_month,1,10.0
29.585221590422037,4.7,conditions Fog,Low,3,Drinks ,scooter ,3.0,No ,Metropolitian ,49,14.739,False,middle_month,1,10.0
35.0,4.5,conditions Cloudy,Jam ,2,Meal ,scooter ,1.0,No ,Metropolitian ,27,6.767,False,start_month,1,15.0
26.0,4.6,conditions Windy,High ,1,Drinks ,scooter ,1.0,No ,Urban ,11,4.462,False,start_month,1,10.0
24.0,4.3,conditions Stormy,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,27,2.283,False,end_month,1,15.0
28.0,4.3,conditions Fog,Medium ,2,Buffet ,motorcycle ,1.0,No ,Metropolitian ,37,20.443,False,start_month,2,5.0
26.0,4.9,conditions Windy,Medium ,2,Drinks ,scooter ,1.0,No ,Urban ,27,9.154,False,start_month,1,15.0
20.0,4.5,conditions Windy,Jam ,2,Meal ,scooter ,0.0,No ,Metropolitian ,19,5.578,False,middle_month,1,10.0
32.0,4.7,conditions Sandstorms,High ,1,Drinks ,scooter ,1.0,No ,Urban ,28,1.155,False,middle_month,1,15.0
35.0,3.5,conditions Windy,Jam ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,31,9.23,False,middle_month,1,5.0
26.0,5.0,conditions Sunny,Jam ,1,Drinks ,motorcycle ,0.0,No ,Urban ,14,6.694,True,middle_month,1,15.0
29.0,4.7,conditions Sunny,Jam ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,21,12.47,False,middle_month,1,10.0
26.0,4.8,conditions Fog,High ,0,Meal ,motorcycle ,0.0,No ,Urban ,25,2.279,False,end_month,1,10.0
39.0,4.6,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1.0,No ,Urban ,28,3.419,False,end_month,1,5.0
28.0,4.7,conditions Windy,Jam ,2,Meal ,motorcycle ,0.0,No ,Metropolitian ,26,5.699,True,middle_month,1,10.0
30.0,4.9,conditions Windy,Medium ,0,Meal ,motorcycle ,0.0,No ,Urban ,29,6.693,False,start_month,1,10.0
32.0,5.0,conditions Sandstorms,Low ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,25,10.039,False,start_month,1,15.0
29.585221590422037,4.7,conditions Stormy,Low ,2,Snack ,scooter ,1.0,No ,Metropolitian ,14,12.752,False,end_month,1,10.0
32.0,5.0,conditions Stormy,Jam ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,33,6.847,False,start_month,1,10.0
25.0,4.6,conditions Sunny,Medium ,2,Snack ,motorcycle ,0.0,No ,Metropolitian ,15,9.129,True,start_month,1,10.0
25.0,4.8,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,35,14.88,False,start_month,1,15.0
22.0,3.1,conditions Sunny,Low ,2,Meal ,motorcycle ,1.0,Yes ,Metropolitian ,42,8.102,False,end_month,1,15.0
37.0,4.6,conditions Cloudy,Low ,1,Drinks ,motorcycle ,1.0,No ,Urban ,19,5.671,True,middle_month,1,10.0
20.0,4.9,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,17,10.04,True,middle_month,1,10.0
28.0,4.6,conditions Fog,Medium ,0,Meal ,motorcycle ,1.0,No ,Urban ,35,10.389,False,middle_month,1,15.0
38.0,4.8,conditions Sunny,High ,2,Snack ,scooter ,0.0,No ,Urban ,15,2.315,False,start_month,2,15.0
22.0,4.7,conditions Windy,Medium ,1,Meal ,scooter ,1.0,No ,Urban ,28,8.115,False,end_month,1,15.0
23.0,4.3,conditions Cloudy,Medium ,2,Snack ,scooter ,1.0,No ,Urban ,35,12.694,False,end_month,1,5.0
31.0,4.8,conditions Cloudy,Medium ,2,Buffet ,motorcycle ,0.0,No ,Metropolitian ,19,4.615,False,middle_month,1,5.0
38.0,4.3,conditions Stormy,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,24,5.797,False,middle_month,1,10.0
29.0,4.8,conditions Sandstorms,Medium ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,25,3.478,False,end_month,1,15.0
32.0,4.7,conditions Windy,High ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,41,4.63,False,middle_month,1,5.0
25.0,4.7,conditions Fog,Low ,0,Drinks ,motorcycle ,0.0,No ,Urban ,20,12.752,False,middle_month,1,10.0
37.0,4.9,conditions Cloudy,Low ,2,Meal ,electric_scooter ,1.0,No ,Metropolitian ,26,10.434,False,start_month,2,5.0
36.0,4.6,conditions Stormy,High ,2,Drinks ,motorcycle ,0.0,No ,Metropolitian ,28,1.141,False,end_month,1,10.0
20.0,4.8,conditions Stormy,Medium ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,24,7.988,False,end_month,1,10.0
24.0,4.7,conditions Cloudy,High ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,34,4.548,True,middle_month,1,10.0
37.0,4.7,conditions Cloudy,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,15,5.578,False,start_month,2,15.0
32.0,4.6,conditions Cloudy,Jam ,2,Snack ,motorcycle ,1.0,No ,Urban ,46,7.809,True,middle_month,1,5.0
30.0,4.6,conditions Sunny,Low ,0,Meal ,motorcycle ,1.0,No ,Urban ,28,6.766,True,end_month,1,10.0
27.0,5.0,conditions Sandstorms,Medium ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,28,15.067,False,start_month,1,15.0
23.0,4.6,conditions Sunny,Medium ,2,Snack ,scooter ,1.0,No ,Metropolitian ,12,4.535,False,end_month,1,10.0
24.0,4.4,conditions Windy,High ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,34,2.28,False,end_month,1,10.0
31.0,4.9,conditions Stormy,High ,0,Buffet ,motorcycle ,2.0,No ,Metropolitian ,40,4.537,False,start_month,1,10.0
26.0,4.6,conditions Cloudy,Low ,0,Drinks ,motorcycle ,0.0,No ,Urban ,20,3.424,False,middle_month,1,5.0
34.0,4.7,conditions Cloudy,Medium ,2,Drinks ,scooter ,0.0,No ,Urban ,16,6.866,False,start_month,2,10.0
22.0,4.7,conditions Stormy,Jam ,1,Meal ,motorcycle ,1.0,No ,Urban ,17,9.071,False,middle_month,1,5.0
27.0,4.8,conditions Sunny,Jam ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,17,7.894,False,middle_month,1,15.0
34.0,4.9,conditions Sandstorms,Low ,2,Meal ,scooter ,1.0,No ,Urban ,16,12.404,False,end_month,1,5.0
21.0,4.0,conditions Cloudy,Jam ,1,Snack ,scooter ,1.0,No ,Metropolitian ,37,12.586,True,middle_month,1,15.0
35.0,4.5,conditions Cloudy,High ,2,Drinks ,scooter ,1.0,No ,Urban ,26,4.549,False,start_month,1,10.0
26.0,4.9,conditions Sandstorms,Medium ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,26,10.206,True,start_month,1,5.0
27.0,4.7,conditions Fog,Medium ,0,Snack ,motorcycle ,0.0,No ,Metropolitian ,43,8.01,False,start_month,1,10.0
24.0,4.5,conditions Windy,Low ,1,Meal ,motorcycle ,0.0,No ,Urban ,10,1.116,True,start_month,2,15.0
20.0,5.0,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23,6.956,False,middle_month,1,15.0
32.0,4.9,conditions Sunny,Medium ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,27,9.155,False,start_month,1,15.0
28.0,4.8,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,24,12.58,False,start_month,1,10.0
32.0,4.9,conditions Stormy,Low ,1,Snack ,scooter ,0.0,No ,Metropolitian ,26,6.869,False,middle_month,1,15.0
20.0,5.0,conditions Cloudy,Jam ,2,Meal ,electric_scooter ,0.0,No ,Metropolitian ,27,5.639,False,end_month,1,10.0
20.0,4.6,conditions Stormy,Low ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,19,2.279,True,start_month,1,10.0
38.0,4.9,conditions Sunny,Jam ,2,Buffet ,motorcycle ,0.0,No ,Urban ,30,8.116,False,end_month,1,15.0
33.0,4.6,conditions Windy,High ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,26,6.29,False,middle_month,1,15.0
31.0,4.5,conditions Sandstorms,Jam ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,39,10.434,True,middle_month,1,5.0
39.0,4.3,conditions Fog,Low ,1,Buffet ,scooter ,0.0,No ,Metropolitian ,34,10.302,False,end_month,1,5.0
28.0,5.0,conditions Cloudy,Medium ,1,Snack ,motorcycle ,0.0,No ,Urban ,39,17.298,False,middle_month,1,15.0
21.0,4.9,conditions Windy,Medium ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,20,4.638,False,middle_month,1,5.0
22.0,4.8,conditions Windy,Medium ,1,Meal ,motorcycle ,0.0,No ,Urban ,24,6.869,True,end_month,1,5.0
29.585221590422037,4.7,conditions Fog,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,21,1414.754,False,start_month,2,10.0
25.0,4.7,conditions Cloudy,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,25,3.423,False,end_month,1,15.0
22.0,4.7,conditions Windy,Medium ,0,Drinks ,motorcycle ,1.0,No ,Urban ,27,14.814,False,middle_month,1,10.0
32.0,4.5,conditions Stormy,Low ,2,Snack ,motorcycle ,1.0,No ,Metropolitian ,25,12.69,False,end_month,1,15.0
27.0,4.6,conditions Fog,Jam ,1,Snack ,scooter ,2.0,No ,Metropolitian ,41,10.387,True,middle_month,1,15.0
24.0,4.9,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,15,5.722,False,end_month,1,10.0
29.0,5.0,conditions Sunny,Low ,1,Snack ,scooter ,1.0,No ,Urban ,23,1.573,False,middle_month,1,15.0
38.0,4.5,conditions Cloudy,High ,0,Snack ,motorcycle ,0.0,No ,Metropolitian ,26,2.289,True,end_month,1,15.0
38.0,4.6,conditions Sunny,Low ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,23,12.535,False,middle_month,1,5.0
29.0,4.6,conditions Fog,Medium ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,38,20.443,True,start_month,1,10.0
37.0,4.9,conditions Sandstorms,Low ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,22,3.419,False,start_month,2,15.0
31.0,4.8,conditions Sandstorms,Low ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,23,6.925,True,start_month,2,5.0
21.0,4.8,conditions Stormy,Medium ,2,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,19,12.588,False,middle_month,1,15.0
34.0,4.9,conditions Fog,Low ,1,Meal ,scooter ,0.0,No ,Metropolitian ,15,1.154,False,end_month,1,5.0
30.0,4.7,conditions Cloudy,Medium ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,15,4.511,False,end_month,1,15.0
24.0,4.7,conditions Sandstorms,Jam ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,24,9.233,True,end_month,1,5.0
22.0,4.6,conditions Windy,Low ,1,Meal ,scooter ,0.0,No ,Metropolitian ,14,3.435,False,end_month,1,10.0
32.0,4.9,conditions Windy,Medium ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,22,7.787,False,middle_month,1,5.0
26.0,4.6,conditions Fog,Jam ,1,Snack ,scooter ,1.0,No ,Metropolitian ,43,10.434,True,start_month,1,10.0
36.0,4.8,conditions Sandstorms,High ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,26,2.282,False,end_month,1,15.0
38.0,5.0,conditions Sunny,Low ,2,Buffet ,scooter ,0.0,No ,Urban ,16,2.255,True,start_month,2,10.0
31.0,5.0,conditions Stormy,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,28,1.145,True,middle_month,1,10.0
21.0,4.7,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,27,8.117,True,start_month,2,10.0
33.0,4.5,conditions Stormy,High ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,27,4.565,False,start_month,1,10.0
36.0,4.8,conditions Fog,Jam ,0,Drinks ,motorcycle ,1.0,Yes ,Urban ,46,11.008,True,middle_month,1,15.0
20.0,5.0,conditions Windy,Medium ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,27,15.067,True,start_month,2,5.0
29.585221590422037,4.7,conditions Fog,Low,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,21,9.234,True,start_month,1,10.0
29.585221590422037,4.7,conditions Sunny,Medium ,1,Drinks ,scooter ,0.0,No ,Metropolitian ,22,7.809,True,end_month,1,10.0
39.0,5.0,conditions Cloudy,Low ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,15,1.573,False,middle_month,1,10.0
23.0,4.5,conditions Stormy,Low ,1,Snack ,motorcycle ,0.0,No ,Metropolitian ,17,15.003,False,start_month,1,5.0
24.0,4.2,conditions Windy,Low ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,29,1.144,True,end_month,1,15.0
24.0,4.8,conditions Cloudy,Medium ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,15,5.769,False,end_month,1,10.0
35.0,4.6,conditions Cloudy,Medium ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,16,5.771,False,middle_month,1,15.0
38.0,4.9,conditions Sunny,Jam ,2,Meal ,scooter ,1.0,No ,Metropolitian ,24,3.383,False,end_month,1,5.0
25.0,4.5,conditions Cloudy,Low ,1,Snack ,motorcycle ,0.0,No ,Urban ,11,5.677,True,middle_month,1,10.0
21.0,4.8,conditions Stormy,High ,2,Meal ,electric_scooter ,0.0,No ,Urban ,17,4.511,True,end_month,1,10.0
37.0,5.0,conditions Cloudy,Medium ,1,Meal ,motorcycle ,1.0,No ,Urban ,18,4.462,False,start_month,2,10.0
38.0,3.9,conditions Cloudy,Low ,2,Meal ,scooter ,0.0,No ,Metropolitian ,32,9.096,False,start_month,2,15.0
29.585221590422037,4.7,conditions Fog,Low,3,Snack ,scooter ,1.0,No ,Metropolitian ,18,16414.94,False,start_month,1,10.0
31.0,3.6,conditions Sandstorms,Jam ,2,Meal ,electric_scooter ,1.0,No ,Metropolitian ,31,14.816,False,start_month,1,10.0
25.0,4.5,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,26,1.116,False,middle_month,1,5.0
29.0,4.6,conditions Windy,Medium ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,24,6.806,True,middle_month,1,15.0
26.0,4.7,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1.0,No ,Urban ,15,3.462,False,middle_month,1,10.0
29.585221590422037,4.7,conditions Fog,Low,3,Drinks ,electric_scooter ,0.0,No ,Metropolitian ,26,9.073,False,start_month,1,10.0
33.0,4.5,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1.0,No ,Urban ,25,3.433,False,start_month,1,5.0
34.0,4.9,conditions Sandstorms,Jam ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,31,6.838,False,start_month,1,10.0
29.585221590422037,4.7,conditions Sandstorms,Jam ,2,Buffet ,motorcycle ,1.0,No ,Metropolitian ,34,5.713,False,middle_month,1,10.0
22.0,4.7,conditions Windy,High ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,22,2.271,False,middle_month,1,5.0
34.0,4.9,conditions Sandstorms,Medium ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,30,3.435,False,middle_month,1,10.0
30.0,4.4,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,41,12.536,False,start_month,1,15.0
36.0,4.5,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,20,1.116,False,middle_month,1,5.0
29.0,4.3,conditions Stormy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,38,9.174,False,middle_month,1,5.0
33.0,4.5,conditions Windy,High ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,27,4.578,False,end_month,1,15.0
28.0,5.0,conditions Fog,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,44,8.115,False,end_month,1,10.0
34.0,4.6,conditions Stormy,Medium ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,30,4.542,False,middle_month,1,5.0
31.0,4.9,conditions Windy,Low ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,29,10.147,False,middle_month,1,10.0
38.0,4.8,conditions Windy,Low ,0,Drinks ,motorcycle ,0.0,No ,Urban ,23,10.282,False,middle_month,1,15.0
21.0,4.7,conditions Sunny,Medium ,2,Drinks ,scooter ,1.0,No ,Urban ,17,17.298,False,middle_month,1,15.0
36.0,4.0,conditions Stormy,High ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,31,2.309,True,end_month,1,10.0
23.0,4.6,conditions Windy,Jam ,0,Snack ,motorcycle ,2.0,No ,Metropolitian ,37,5.798,False,start_month,1,5.0
39.0,4.5,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,25,6.674,False,middle_month,1,15.0
34.0,4.5,conditions Cloudy,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,17,2.319,False,start_month,1,10.0
36.0,5.0,conditions Fog,Medium ,1,Snack ,scooter ,1.0,No ,Metropolitian ,41,12.475,False,end_month,1,15.0
34.0,4.3,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,39,9.272,False,middle_month,1,10.0
32.0,4.7,conditions Stormy,Jam ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,28,6.766,False,middle_month,1,15.0
35.0,4.6,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,44,6.847,False,start_month,1,10.0
29.585221590422037,4.7,conditions Windy,Low ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,15,17347.99,True,start_month,2,10.0
31.0,4.9,conditions Sunny,Medium ,1,Snack ,scooter ,1.0,No ,Metropolitian ,22,3.42,False,middle_month,1,15.0
27.0,4.7,conditions Windy,Jam ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,29,5.724,False,end_month,1,15.0
32.0,3.6,conditions Sandstorms,Jam ,1,Snack ,scooter ,2.0,No ,Metropolitian ,39,9.141,True,middle_month,1,10.0
22.0,4.8,conditions Fog,High ,2,Meal ,scooter ,1.0,No ,Metropolitian ,27,4.564,True,start_month,1,15.0
20.0,4.6,conditions Stormy,Medium ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,21,12.47,False,middle_month,1,10.0
26.0,4.6,conditions Windy,Jam ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,13,4.718,False,start_month,2,5.0
